,DRR022925,DRR237582,ERR232406,ERR232408,ERR232409,ERR232411,ERR232412,ERR232413,ERR232414,ERR232417,ERR232418,ERR232420,ERR232421,ERR232422,ERR232429,ERR232430,ERR232431,ERR232432,ERR232437,ERR232438,ERR232440,ERR232441,ERR769510.1,SRR12894196,SRR2954803.1,SRR4002443.1,SRR5676587.1,SRR617720.1,SRR617722.1,SRR617734.1,SRR617745.1,SRR6434917.1,SRR7418924.1,SRR7418926.1,SRR7418928.1,SRR7418930.1,SRR7418934.1,SRR7418935.1,SRR7418936.1,SRR7418938.1,SRR7418939.1,SRR7418941.1,SRR7418942.1,SRR7418944.1,SRR7418947.1,SRR7418949.1,SRR8759697.1,SRR9067511.1
Afu4g14660,100.0,99.8,100.0,99.8,99.8,99.8,99.8,99.5,99.6,99.8,99.8,99.6,99.8,100.0,99.8,99.8,99.8,100.0,99.2,99.8,99.8,99.8,99.7,100.0,99.3,99.6,99.2,99.8,99.8,99.5,99.7,99.8,99.7,99.8,99.5,99.3,99.6,99.8,100.0,99.4,100.0,100.0,99.8,100.0,99.8,99.8,99.8,99.8
Afu4g14670,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,99.8,100.0,100.0,100.0,99.8,100.0,99.8,100.0,99.8,100.0,100.0,99.8,100.0,100.0,99.8,99.8,99.8,99.8,100.0,100.0,99.6,99.8,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu4g14680,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0
Afu4g14700,99.4,99.4,99.4,99.4,99.4,99.4,99.4,100.0,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,100.0,99.7,99.4,99.4,99.4,100.0,99.4,99.7,99.4,99.7,99.4,99.4,99.7,100.0,99.4,99.7,99.1,99.7,99.7,99.4,99.4,100.0,99.1,99.4,99.4,99.4,99.4,99.4,99.4,99.4,100.0
Afu4g14705,0.0,0.0,0.0,93.6,0.0,0.0,0.0,0.0,93.6,0.0,93.6,0.0,93.6,0.0,0.0,93.6,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,93.6,0.0,0.0,0.0,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,93.6,0.0
Afu4g14712,94.6,94.4,95.8,94.9,94.9,95.4,94.2,95.4,94.4,94.9,94.9,94.4,94.4,94.6,94.9,94.9,94.9,94.4,97.4,95.4,94.9,95.4,94.9,100.0,98.1,94.4,98.1,94.9,94.9,97.4,95.4,94.9,98.1,97.2,98.1,97.2,94.2,95.4,94.9,98.1,94.9,94.7,94.4,94.4,95.2,94.9,94.9,95.0
Afu4g14730,99.5,100.0,100.0,100.0,99.5,99.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.5,99.5,100.0,100.0,100.0,100.0,99.5,99.5,99.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.5,100.0,100.0,100.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0
Afu4g14760,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.0,99.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afu4g14770,100.0,100.0,100.0,99.9,99.7,99.7,100.0,100.0,100.0,100.0,99.9,100.0,99.9,100.0,99.7,99.9,99.9,100.0,99.9,99.7,99.7,99.7,99.9,100.0,99.9,100.0,99.9,100.0,99.9,99.9,100.0,100.0,99.9,99.9,0.0,99.9,100.0,99.7,100.0,99.9,100.0,100.0,100.0,99.7,99.7,100.0,99.9,100.0
Afu4g14780,100.0,100.0,100.0,99.8,100.0,99.8,100.0,100.0,99.8,100.0,99.8,99.8,99.8,100.0,99.8,99.8,99.8,99.8,99.7,99.8,99.8,99.8,100.0,100.0,99.8,99.8,99.7,100.0,99.8,99.8,100.0,100.0,99.7,99.8,0.0,99.7,100.0,99.8,99.8,99.8,99.8,99.8,100.0,99.8,99.5,100.0,99.8,100.0
Afu4g14790,99.6,99.6,100.0,99.6,96.8,96.8,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,96.8,99.6,99.6,99.4,99.2,96.8,96.8,96.8,99.6,100.0,99.0,99.4,99.2,99.6,99.6,99.0,99.6,99.6,99.0,99.0,0.0,99.0,99.6,96.8,99.2,99.2,99.4,99.8,99.6,98.8,98.8,99.6,99.6,99.6
Afu4g14800,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,99.6,99.6,0.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu4g14810,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,99.8,100.0,99.8,100.0,100.0,99.6,100.0,100.0,99.8,99.8,0.0,99.8,100.0,100.0,100.0,99.8,100.0,100.0,100.0,99.6,99.6,100.0,100.0,100.0
Afu4g14820,100.0,100.0,100.0,100.0,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,99.8,99.8,99.8,99.8,100.0,100.0,99.6,100.0,99.6,100.0,100.0,99.6,100.0,100.0,99.0,99.6,0.0,99.6,100.0,99.8,100.0,99.6,100.0,100.0,100.0,99.3,99.6,100.0,100.0,100.0
Afu4g14830,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.6,99.8,99.8,99.8,99.8,99.6,99.8,99.8,99.8,99.8,99.8,99.8,99.4,99.8,99.8,99.8,99.6,99.6,99.8,99.8,99.4,99.6,0.0,99.6,99.8,99.8,99.8,99.8,99.6,99.8,99.8,99.8,99.8,99.8,99.8,99.8
Afu4g14840,99.8,99.8,100.0,99.8,98.7,99.8,99.8,99.8,99.8,99.6,99.8,99.8,99.8,99.8,98.7,99.8,99.8,99.8,98.7,98.7,99.8,98.7,99.8,100.0,98.7,99.8,98.7,99.8,99.8,98.7,99.8,99.6,98.7,98.7,0.0,98.7,99.8,99.8,99.8,98.7,99.8,100.0,99.8,98.7,98.7,99.8,99.8,99.8
Afu4g14850,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu5g00100,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
Afu5g00110,0.0,0.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9,0.0,92.4,0.0,0.0,0.0,0.0,83.2,93.9,0.0,0.0,0.0,0.0,92.4
Afu5g00120,0.0,0.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0,98.8,0.0,0.0,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.0,98.8
Afu5g00130,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,99.7
Afu5g00150,71.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,0.0,72.3,0.0,0.0,0.0,0.0,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,71.9,72.3,0.0,72.3,0.0,0.0,72.3,0.0,0.0
Afu5g00160,93.9,0.0,86.5,0.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,95.4,96.1,0.0,0.0,0.0,0.0,0.0,55.8,99.4,84.3,75.8,55.8,100.0,55.8,0.0,75.8,0.0,99.4,75.8,0.0,75.6,55.8,55.8,75.8,0.0,0.0,95.8,100.0,99.4,0.0,92.2,99.4,0.0,95.1,98.0,0.0,0.0
Afu5g00180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4,0.0,0.0,0.0,0.0,0.0,87.9,0.0,0.0,87.9,0.0,87.9,87.9,0.0,87.9,0.0,0.0,87.9,0.0,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.9,0.0,0.0,0.0
Afu5g00190,99.2,0.0,100.0,0.0,98.4,0.0,0.0,0.0,95.5,0.0,0.0,98.4,99.2,0.0,0.0,0.0,0.0,0.0,98.4,99.2,99.2,98.4,98.4,100.0,99.2,0.0,98.4,0.0,99.2,98.4,0.0,99.2,99.2,98.4,99.2,0.0,0.0,0.0,100.0,99.2,99.2,0.0,99.2,0.0,99.2,100.0,0.0,91.1
Afu5g00200,100.0,0.0,95.5,0.0,95.5,0.0,0.0,0.0,100.0,0.0,0.0,100.0,95.5,0.0,0.0,0.0,0.0,0.0,95.5,100.0,95.5,95.5,95.5,100.0,95.5,0.0,95.5,0.0,100.0,95.5,0.0,95.5,95.5,95.5,95.5,0.0,0.0,0.0,0.0,100.0,100.0,82.1,100.0,0.0,95.5,100.0,0.0,92.4
Afu5g00210,99.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,99.0,0.0,100.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afu5g00280,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,99.8,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,97.8,0.0,0.0,100.0,99.6,99.8,0.0,100.0,100.0,99.6,100.0,100.0,99.6,99.4,99.6,99.6,99.8,98.3,100.0,0.0,100.0,0.0,99.8,100.0,98.0,0.0,0.0,0.0
Afu5g00290,99.8,99.8,99.8,97.7,99.6,99.5,99.6,99.8,99.6,99.8,97.7,99.6,99.5,97.6,99.6,97.7,97.7,97.7,97.7,99.6,97.3,97.7,97.7,99.8,99.8,99.6,97.7,99.4,99.5,99.6,99.4,99.8,99.6,99.8,99.6,99.8,99.8,97.3,99.8,97.7,99.8,0.0,97.7,99.6,97.3,97.6,97.7,99.6
Afu5g00300,99.7,99.7,94.2,92.8,99.7,99.7,99.7,99.7,93.9,93.9,92.8,93.9,99.4,98.3,99.7,98.6,98.6,98.6,98.6,93.9,98.8,98.6,98.6,100.0,99.7,93.9,98.6,93.9,93.6,99.7,93.9,93.9,99.7,99.7,93.9,93.9,99.7,99.0,99.7,98.6,99.7,0.0,92.8,93.9,99.1,98.3,92.8,99.7
Afu5g00310,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,99.8,100.0,99.8,99.8,99.8,99.8,100.0,99.8,99.8,99.8,100.0,100.0,100.0,99.8,100.0,100.0,99.8,100.0,100.0,99.8,99.8,99.8,100.0,100.0,99.8,100.0,99.8,100.0,0.0,99.8,100.0,99.8,99.8,99.8,100.0
Afu5g00330,100.0,100.0,97.7,87.1,97.7,97.7,0.0,100.0,100.0,0.0,87.1,100.0,100.0,96.8,97.7,87.1,87.1,89.3,97.3,97.7,88.7,87.1,89.3,100.0,97.7,100.0,87.1,100.0,100.0,97.6,100.0,100.0,97.7,97.7,97.7,97.7,100.0,88.7,100.0,87.1,100.0,0.0,87.1,97.7,88.7,94.6,87.1,97.7
Afu5g00340,99.8,99.8,100.0,94.6,99.8,99.8,99.8,98.5,99.8,99.7,94.6,99.8,97.1,90.0,99.8,94.6,94.6,94.6,88.8,99.8,86.3,94.6,94.6,100.0,99.3,99.8,94.6,98.5,98.5,99.7,97.1,99.8,99.7,99.8,99.7,99.5,99.8,86.4,99.8,88.8,99.8,0.0,96.5,99.8,87.4,90.0,94.6,98.0
Afu5g00352,100.0,100.0,100.0,84.9,100.0,100.0,100.0,100.0,100.0,100.0,84.9,100.0,100.0,85.3,100.0,84.9,84.9,84.9,84.9,100.0,85.4,84.9,84.9,100.0,100.0,100.0,84.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.4,100.0,84.9,100.0,0.0,100.0,100.0,85.6,85.1,84.9,99.6
Afu5g00370,100.0,100.0,100.0,0.0,99.7,99.7,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,99.7,0.0,0.0,0.0,0.0,99.7,0.0,0.0,0.0,100.0,99.4,100.0,0.0,99.7,100.0,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,99.7,0.0,0.0,0.0,99.7
Afu5g00380,98.4,98.4,100.0,96.2,96.2,96.2,98.5,98.5,98.4,98.5,96.2,98.5,98.5,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,100.0,98.0,98.5,96.2,98.5,98.5,97.9,98.5,98.5,97.9,97.7,97.7,97.7,98.3,96.2,98.4,96.2,98.5,0.0,100.0,98.1,96.2,96.2,96.2,98.5
Afu5g00390,99.7,99.7,100.0,98.1,99.8,99.8,99.8,99.7,99.8,99.8,98.1,99.8,99.7,96.0,99.7,98.1,98.1,98.1,98.1,99.8,96.2,98.1,95.3,100.0,99.8,99.8,95.3,99.8,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.5,99.8,96.2,99.7,98.1,99.8,0.0,98.1,99.8,96.4,96.0,98.1,99.7
Afu5g00400,99.8,0.0,100.0,92.8,100.0,100.0,99.8,99.8,100.0,99.8,92.8,100.0,100.0,92.6,100.0,92.8,92.8,91.4,92.8,100.0,92.4,92.8,92.8,100.0,99.8,100.0,92.8,99.8,100.0,99.8,99.8,99.8,100.0,100.0,99.8,100.0,100.0,92.1,99.8,92.8,99.8,0.0,86.0,100.0,92.4,92.6,92.8,99.8
Afu5g00410,99.5,99.1,100.0,93.0,99.3,99.3,99.5,99.3,99.5,99.3,96.9,99.5,99.5,96.4,99.3,93.2,93.2,93.2,96.9,99.3,94.0,96.9,93.2,100.0,99.5,99.5,93.2,99.5,99.5,99.5,99.5,99.5,99.3,99.5,99.3,99.5,99.5,94.0,99.5,96.9,99.5,100.0,99.5,99.5,94.0,92.9,96.9,99.3
Afu5g00420,74.9,74.9,75.1,74.1,74.5,74.7,79.2,74.9,74.9,74.9,74.1,74.9,74.9,74.5,74.7,74.1,74.1,78.4,74.1,74.7,74.5,74.1,78.4,79.4,74.7,74.9,74.1,72.3,74.9,74.9,72.3,74.9,74.9,75.1,74.9,74.9,79.2,74.5,74.9,74.1,74.9,75.1,74.3,74.9,78.8,78.8,74.1,74.9
Afu5g00430,99.6,99.6,100.0,93.4,93.6,93.6,99.4,99.6,99.8,99.6,93.6,99.8,99.8,93.2,93.6,93.6,93.6,93.6,93.4,93.6,93.4,93.6,93.6,100.0,92.6,99.8,93.6,99.6,99.8,92.6,99.6,99.6,92.8,92.8,92.6,99.8,99.6,93.4,99.6,93.6,99.6,97.9,93.4,99.6,93.6,93.4,93.6,99.4
Afu5g00435,100.0,100.0,100.0,92.3,100.0,92.9,100.0,100.0,99.8,99.8,92.3,99.8,100.0,92.3,92.9,92.5,92.5,92.3,92.3,92.9,93.1,92.3,92.5,100.0,99.6,99.8,92.3,100.0,100.0,99.8,100.0,100.0,99.8,99.6,99.8,99.4,100.0,92.9,100.0,92.3,100.0,100.0,100.0,95.8,93.1,92.5,92.3,95.9
Afu5g00440,100.0,100.0,100.0,0.0,100.0,78.4,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,78.4,0.0,0.0,0.0,0.0,94.4,74.7,0.0,0.0,100.0,100.0,100.0,0.0,99.6,100.0,100.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,74.7,100.0,0.0,100.0,100.0,100.0,100.0,74.7,0.0,0.0,99.6
Afu5g00450,99.7,93.9,100.0,0.0,99.5,92.3,93.9,93.9,93.9,99.7,100.0,99.7,99.7,0.0,92.3,0.0,0.0,0.0,0.0,92.3,87.5,0.0,0.0,94.2,93.7,93.9,0.0,93.9,93.9,93.9,99.8,99.8,93.9,93.9,99.8,93.9,93.9,93.7,93.9,0.0,99.8,94.2,99.5,91.0,93.1,0.0,0.0,93.9
Afu5g00460,99.6,99.4,100.0,96.8,96.4,96.6,99.6,99.6,99.6,99.6,96.8,99.6,99.4,97.0,96.6,96.8,96.8,96.8,96.8,96.6,96.6,96.8,96.8,100.0,99.6,99.6,96.8,99.4,99.4,99.8,99.4,99.6,99.8,99.8,99.8,99.8,99.6,99.8,99.6,96.8,99.6,100.0,96.8,99.8,96.4,97.0,96.8,99.8
Afu5g00470,99.5,99.6,99.6,94.9,99.3,94.2,99.6,99.6,99.6,99.6,94.9,99.6,99.5,94.8,94.2,94.9,94.9,94.9,94.9,94.2,94.2,94.9,94.9,99.6,99.6,99.6,94.9,99.6,99.5,99.1,99.6,99.6,99.1,99.3,99.1,99.1,99.6,98.7,99.5,94.9,99.6,99.6,94.6,99.1,94.2,94.8,94.9,98.9
Afu5g00480,99.9,99.9,100.0,98.0,98.4,98.0,99.2,99.2,99.9,99.2,98.0,99.7,99.9,97.9,98.0,98.0,98.0,97.9,98.0,98.0,98.0,98.0,98.0,99.2,99.7,99.7,98.0,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.2,98.6,99.9,98.0,99.9,99.9,98.4,99.0,98.0,97.9,98.0,99.0
Afu5g00490,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,99.6,100.0,99.6,99.6,99.6,99.6,100.0,99.6,100.0,99.1,100.0,99.6,100.0,99.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,99.6,100.0,100.0,99.6,99.6,100.0
Afu5g00495,99.6,99.6,99.8,99.6,99.4,99.2,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.2,99.4,99.6,99.6,99.2,99.2,99.4,99.4,99.6,99.2,99.8,99.6,99.6,99.2,99.6,99.6,99.2,99.6,99.6,99.2,99.6,99.2,99.6,99.6,99.4,99.6,99.2,99.6,99.8,99.2,99.6,99.6,99.2,99.6,99.6
Afu5g00500,87.7,87.7,88.4,87.7,87.7,87.7,87.7,87.5,87.7,87.7,87.7,87.7,87.7,88.2,87.7,87.7,87.7,88.2,88.2,87.7,87.7,87.7,88.2,88.4,88.4,87.7,88.2,87.7,87.7,87.7,87.7,87.7,80.8,87.7,87.7,87.7,87.7,87.7,87.5,88.2,87.7,88.4,88.2,87.7,87.7,88.2,87.7,84.7
Afu5g00510,99.6,99.6,100.0,99.6,99.6,99.6,99.8,99.6,99.6,99.6,99.6,99.6,99.6,99.1,99.6,99.6,99.6,99.1,99.1,99.6,99.6,99.6,99.1,99.3,99.3,99.6,99.1,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.1,99.6,100.0,98.7,99.8,99.6,99.1,99.6,99.8
Afu5g00520,98.9,99.3,100.0,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,98.9,99.3,99.3,99.3,99.3,98.9,98.9,99.3,99.3,99.3,98.9,98.9,98.9,99.3,98.9,99.3,98.9,99.3,99.3,99.3,98.9,99.1,97.9,99.1,99.3,99.3,99.3,98.9,99.3,100.0,98.9,99.1,99.3,99.5,97.9,98.4
Afu5g00530,96.2,100.0,100.0,100.0,99.6,99.4,100.0,100.0,99.8,100.0,100.0,100.0,96.0,100.0,99.8,100.0,100.0,96.2,96.0,95.6,95.6,100.0,96.2,99.1,99.1,100.0,96.2,100.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1,100.0,99.6,100.0,96.0,100.0,100.0,96.2,99.8,99.8,100.0,100.0,99.8
Afu5g00540,98.7,100.0,100.0,100.0,98.7,98.7,100.0,100.0,100.0,100.0,100.0,100.0,98.7,100.0,98.7,100.0,100.0,99.0,99.0,99.0,99.0,100.0,99.0,100.0,100.0,100.0,99.0,100.0,98.7,100.0,100.0,100.0,99.7,99.7,100.0,100.0,100.0,98.7,100.0,99.0,100.0,100.0,99.0,99.0,99.0,100.0,100.0,100.0
Afu5g00550,97.3,96.5,96.5,96.0,94.6,93.1,96.5,96.5,96.5,100.0,96.0,95.8,97.1,96.5,93.3,96.0,96.0,93.7,97.3,93.3,96.7,96.5,93.8,93.5,93.5,95.8,93.8,96.2,97.1,96.5,99.8,96.5,96.5,95.5,96.5,96.4,96.3,93.3,100.0,93.7,96.5,100.0,93.7,93.3,93.3,96.4,99.6,96.4
Afu5g00560,84.2,84.2,93.2,92.6,84.7,91.2,92.9,92.9,92.6,92.9,92.6,92.6,84.5,92.9,84.7,92.6,92.6,84.5,84.5,84.7,84.7,92.9,84.5,83.8,84.5,92.6,84.5,92.6,84.5,92.6,92.6,92.9,92.0,92.6,92.0,92.6,92.9,78.9,92.9,84.5,92.9,93.2,84.5,92.6,84.7,92.9,92.6,92.6
Afu5g00570,93.7,93.7,98.4,98.4,94.0,92.4,98.4,98.4,98.1,98.4,98.4,98.4,93.8,98.4,91.3,95.6,98.4,93.7,93.8,91.3,91.3,95.6,93.8,93.6,93.7,98.4,93.8,98.2,93.8,87.7,98.2,98.4,87.7,87.7,92.7,87.7,98.4,91.4,98.4,94.0,98.4,98.4,94.0,94.0,94.0,98.4,98.4,96.1
Afu5g00580,94.4,94.0,95.8,94.2,94.9,95.5,94.4,94.4,94.4,94.4,94.2,94.4,94.4,94.2,95.5,94.2,94.2,94.0,94.4,94.4,94.4,95.3,94.4,94.4,94.5,94.4,94.4,95.7,94.4,95.1,95.9,94.4,95.3,95.1,95.1,95.3,94.4,94.2,94.2,94.4,94.4,95.8,94.4,95.9,95.1,94.2,94.2,95.8
Afu5g00590,99.4,98.9,100.0,98.9,99.4,99.7,98.9,98.9,98.9,98.9,98.9,98.9,99.4,98.9,99.1,98.9,98.9,99.4,99.4,99.4,99.4,99.7,99.4,99.4,0.0,98.9,99.4,98.9,99.4,99.1,98.9,98.9,99.1,99.1,99.1,99.1,98.9,99.4,98.9,99.4,98.9,100.0,98.9,99.1,99.4,98.9,98.9,99.1
Afu5g00600,99.6,99.6,100.0,99.6,100.0,100.0,100.0,99.6,99.6,100.0,99.6,100.0,99.6,99.6,100.0,99.6,99.6,99.6,99.6,100.0,100.0,100.0,99.6,99.6,99.6,99.6,99.6,100.0,99.6,100.0,100.0,99.6,100.0,100.0,100.0,100.0,99.6,100.0,99.6,99.6,99.6,100.0,99.6,100.0,100.0,99.6,99.6,100.0
Afu5g00610,95.3,95.0,95.3,95.0,94.4,94.4,94.6,95.0,94.8,95.0,95.0,94.8,94.4,95.0,94.4,95.0,95.0,94.8,94.6,94.4,94.6,94.4,95.0,95.3,95.3,94.8,94.6,95.3,94.4,95.3,95.3,95.0,95.0,91.9,95.0,91.9,95.0,98.4,94.8,94.6,95.0,95.3,95.0,94.1,94.4,95.0,95.0,94.8
Afu5g00640,100.0,100.0,100.0,100.0,99.4,99.7,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,99.7,100.0,100.0,100.0,100.0,99.4,99.7,99.7,100.0,100.0,99.4,100.0,99.4,100.0,99.7,98.4,100.0,99.7,98.7,98.7,98.7,98.7,100.0,99.7,100.0,100.0,100.0,100.0,100.0,99.7,99.7,100.0,100.0,100.0
Afu5g00650,99.4,99.4,100.0,99.7,99.4,99.4,99.7,99.4,99.7,99.4,99.7,99.7,99.7,99.7,99.4,99.7,99.7,99.7,99.4,99.4,99.4,99.4,99.4,99.7,99.7,99.7,99.7,99.7,99.7,99.1,99.7,99.7,99.4,89.1,99.4,99.4,99.7,99.4,99.7,99.4,99.7,100.0,99.4,99.4,99.7,99.4,99.7,99.4
Afu5g00660,99.8,99.8,100.0,99.4,100.0,99.6,99.8,0.0,99.8,99.8,99.4,99.8,99.8,99.8,99.8,99.4,99.4,99.8,99.8,99.8,99.8,99.8,0.0,0.0,99.4,99.6,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.8,99.7,99.7,0.0,99.6,99.8,99.8,99.8,100.0,99.8,99.6,99.8,99.8,99.4,99.8
Afu5g00670,99.6,99.6,100.0,98.9,99.3,99.3,99.5,99.5,98.9,99.6,98.9,98.9,98.8,98.9,99.3,98.9,98.9,99.6,99.6,99.3,99.3,99.1,99.6,99.8,99.6,99.6,99.6,98.9,98.8,97.3,98.9,99.5,98.0,97.8,97.5,98.0,99.3,99.3,98.8,99.6,98.9,100.0,99.5,99.3,99.3,99.6,98.9,98.9
Afu5g00680,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7,97.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,99.4,100.0,100.0,100.0,100.0,99.7,100.0,100.0,99.7,99.7,99.7,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0
Afu5g00700,99.2,99.2,100.0,99.2,99.2,99.2,87.9,99.2,88.8,87.9,87.9,88.8,87.9,87.9,87.9,87.9,99.2,87.9,99.2,87.9,87.9,99.2,99.2,87.9,87.9,87.9,99.2,100.0,87.9,88.3,100.0,99.2,99.6,99.6,99.6,88.3,99.2,87.9,87.9,87.9,87.9,100.0,99.2,99.2,87.9,99.2,99.2,87.9
Afu5g00710,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,99.8,100.0,99.8,99.8,100.0,100.0,100.0,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0
